,Neurons,Astrocytes,Oligodendrocytes,Microglia,Endothelia
ENSG00000163322,1.657712933,1.799591265,2.45760847,8.947336344,4.15302909
ENSG00000165660,10.07241055,6.656657508,6.658414931,9.689165043,4.724812367
ENSG00000151327,5.632592453,4.56882523,15.57306795,6.292155147,8.215543597
ENSG00000198718,9.372032754,7.552557198,14.96902357,6.471501328,7.068162901
ENSG00000111879,11.3577532,64.22012338,5.405486913,3.589454141,4.671220137
ENSG00000222011,17.90448251,14.10758983,13.77747089,17.93909832,7.735318468
ENSG00000148481,19.92676793,11.41938269,22.75401795,22.42169169,21.44155395
ENSG00000135063,0.637637254,69.71653294,0.82147604,1.209350884,10.85293712
ENSG00000172775,13.77370606,11.78193586,19.50445328,17.15025226,10.4662006
ENSG00000125386,8.423639348,12.44218849,8.742360617,14.16740952,13.30056999
ENSG00000146067,6.64306664,10.71625019,8.604757949,13.83486826,12.70634498
ENSG00000188916,2.735134672,8.318615145,9.214653598,0.747187921,5.789602254
ENSG00000204767,3.167652338,0.595480079,13.43542382,11.00372339,1.121684421
ENSG00000164125,1.921582329,17.24213965,6.578938914,17.85739358,2.344741007
ENSG00000123575,8.248816904,13.25382,6.749124603,4.591947547,10.96207984
ENSG00000183662,104.9751807,57.82256199,34.50318374,58.25869081,13.70298025
ENSG00000198673,35.41755443,8.063040611,11.72734142,15.61507939,6.395627934
ENSG00000219438,18.81771967,22.8681945,13.54064728,7.99558777,3.431226892
ENSG00000221909,6.114446349,7.799073903,7.856083474,12.86450823,8.326830691
ENSG00000237765,12.9897706,10.46789121,15.24665002,6.267563007,4.369484497
ENSG00000165669,10.3505928,15.61376429,7.90582503,9.393700321,10.55214137
ENSG00000119328,11.74379176,22.53062131,4.361579578,3.213328653,16.93342154
ENSG00000163946,8.936516435,11.41185718,15.90791169,9.963385931,11.08978909
ENSG00000108021,9.337446369,7.276250375,7.800705567,23.55951304,10.91960335
ENSG00000108950,0.891706292,0.548754043,1.395801298,1.864015024,3.064590811
ENSG00000116199,8.451930721,4.022902983,4.576702734,7.502694904,6.651465922
ENSG00000177150,5.815420256,5.668659534,9.780243677,7.815010767,6.335356336
ENSG00000124098,3.873443863,7.133065764,3.51374755,4.803375855,5.498264614
ENSG00000197852,2.098607504,0.909862676,1.731498419,4.075136194,3.696741831
ENSG00000122378,26.30909493,46.45095191,13.51019122,15.60645149,35.34961117
ENSG00000157870,2.758031169,2.525121217,1.361164032,3.198965211,3.11919662
ENSG00000047346,12.84334302,14.45663701,13.40638823,6.796523531,12.62670344
ENSG00000005238,1.632841641,4.617817984,3.377645815,4.068273088,3.834767483
ENSG00000204856,18.79353734,4.198371437,6.936869053,13.8235153,4.471843853
ENSG00000196227,18.16732614,26.06885334,10.90485483,6.930766254,6.266892889
ENSG00000099290,4.702099828,3.764686576,3.695251355,3.898851566,8.071673369
ENSG00000105058,17.93794913,13.01307463,8.795121454,13.423945,21.82152138
ENSG00000122376,7.750024023,9.059076571,8.396023817,8.373005079,8.263509747
ENSG00000196937,29.4707841,8.543479617,10.29101077,15.48178938,11.36516777
ENSG00000185112,1.269810089,0.342777552,0.572563076,0.680145918,8.866282785
ENSG00000112773,2.977261809,4.365013544,1.600541354,31.73030677,12.6853321
ENSG00000197872,48.67858245,25.82455006,11.08448959,32.47892016,9.335653629
ENSG00000153310,25.5558965,8.23479807,25.82822678,51.54166796,10.70694701
ENSG00000071859,13.61585368,16.70275879,19.96100904,10.81981444,15.44677145
ENSG00000120709,3.195364681,5.992022876,5.246056686,13.45289183,8.537165733
ENSG00000167695,2.101732111,2.440864972,2.179293145,3.453427944,2.419671083
ENSG00000128923,7.865420329,9.759470701,11.87376744,9.201626782,13.26053487
ENSG00000039523,9.075247476,5.143052155,3.49410614,10.93761054,14.39789725
ENSG00000111913,14.94738223,6.486883707,2.693723585,5.679649161,6.153716506
ENSG00000154511,35.73677436,39.67048536,68.26359326,20.71046562,10.73671142
ENSG00000165716,8.296134911,6.533693756,2.60314109,2.512891593,7.381358684
ENSG00000187773,0.40668443,12.58193661,11.95419014,1.359290439,6.193207204
ENSG00000180488,10.93834258,7.103110149,17.65836124,8.356956718,15.27327942
ENSG00000009780,16.66211722,20.82860519,27.69342851,14.45998647,13.17526786
ENSG00000077458,4.859499055,5.208683864,6.944872453,7.59367602,8.66767278
ENSG00000157470,10.74444304,3.541667189,3.917796919,4.568024352,2.627973171
ENSG00000162981,7.093118976,1.226992411,2.906415682,1.693775022,8.741562468
ENSG00000137414,11.24382825,10.13477719,13.45087631,14.77260798,5.341377227
ENSG00000176853,5.094024199,4.115521909,6.77128238,13.6212607,9.638284223
ENSG00000188343,8.900833021,9.549047186,2.558154774,2.878793547,4.365310683
ENSG00000166797,9.707863126,11.76243153,18.86572439,47.7484833,6.477453201
ENSG00000166595,37.16171989,37.31983565,47.96675391,27.76992763,57.96828749
ENSG00000119812,6.725741644,3.284734816,9.906287141,9.399254796,16.49903724
ENSG00000171262,3.654130555,2.427819882,4.400888831,2.684307883,2.300844486
ENSG00000198690,6.373873684,7.802794677,8.096964223,6.254079184,3.814377916
ENSG00000181544,0.664708677,0.484204424,6.293645303,1.128047485,1.230062153
ENSG00000183161,1.352797799,1.058270498,1.063153562,1.745837343,2.518609681
ENSG00000115392,34.04610117,11.99262473,54.77740051,15.93247074,18.96457732
ENSG00000187790,2.416018161,1.313182861,2.596864432,4.68543671,3.456674416
ENSG00000203780,2.551313487,5.50860975,1.331577316,1.387424899,0.993968836
ENSG00000197601,27.66285533,18.62790851,45.98712296,16.27727344,20.28753754
ENSG00000064763,16.99103579,3.368214374,5.241880041,25.16020315,11.88229681
ENSG00000152767,3.898033366,9.611146945,1.522111206,2.635890775,7.554041652
ENSG00000006607,1.49911816,1.831651604,5.443741485,3.826792197,3.524487652
ENSG00000145982,33.41910334,35.70351919,28.64146623,47.11746451,35.79620919
ENSG00000179115,18.78191506,11.72480433,12.36172002,6.870963414,5.63808709
ENSG00000116120,30.89039851,14.27563137,22.99879403,16.53979102,11.21210921
ENSG00000138399,18.83882763,16.90918499,10.33930141,14.28348,4.874161425
ENSG00000118246,13.19571421,6.845436436,4.390460903,8.074825088,5.970294144
ENSG00000124279,4.713379745,5.24602544,9.009885098,4.538686505,2.631363966
ENSG00000083857,2.981622381,13.66576519,1.782699318,1.028374006,4.037271596
ENSG00000165323,10.76815122,15.76946921,3.338673859,4.680965682,1.846178113
ENSG00000196159,1.788777709,0.766649229,2.850028419,0.822283467,4.39841443
ENSG00000149806,39.70186916,35.94369779,64.0438698,70.81827103,113.9262855
ENSG00000146267,7.142374592,1.211659902,1.433315373,1.841222532,1.455659979
ENSG00000105202,3.503524459,4.900506722,9.948398251,11.00446967,11.60549913
ENSG00000077942,0.4042801,7.282446279,0.406945748,0.758656139,13.51117539
ENSG00000140092,1.561167556,0.568414344,1.2573113,1.3243749,18.4759017
ENSG00000144152,2.585033726,0.300394625,0.486594833,0.889548718,0.946442633
ENSG00000166147,4.593359474,1.963282851,7.273913589,1.881654073,2.918911152
ENSG00000127452,4.831634143,7.262329669,5.691371027,11.81935214,4.324414016
ENSG00000171823,3.692132015,4.93956349,4.104531971,2.937499947,3.616271524
ENSG00000127585,14.16015326,3.579608189,4.273466646,8.235788828,4.169537522
ENSG00000145743,29.93876369,27.09382869,18.47643219,23.89724321,18.80218792
ENSG00000153558,15.22133872,2.911227232,4.758295412,4.353650632,3.073103631
ENSG00000108306,35.81483012,29.41226559,21.39513112,28.25602175,20.87403224
ENSG00000005812,9.904429688,16.97333058,14.1012693,12.34368158,14.50757142
ENSG00000112234,4.331870088,5.881880551,9.470688638,7.169394263,8.059560182
ENSG00000118564,27.33502386,37.09906291,45.59171832,15.75840744,34.51202599
ENSG00000183580,8.149918579,112.277197,58.54292668,4.516519955,29.13874181
ENSG00000138081,26.07806049,22.82526385,23.14604933,41.43580668,16.45998939
ENSG00000141665,1.032753568,1.805804626,2.488963864,0.99159341,1.074422477
ENSG00000214050,14.24299569,5.278362495,3.00833613,3.191576716,1.805463656
ENSG00000269190,1.894253544,2.462076674,1.302204552,0.901903366,4.776613339
ENSG00000134452,3.652241916,5.539512281,4.474444747,7.180619744,6.96479324
ENSG00000116661,12.75720951,28.07504479,7.545229935,9.207008462,7.912288177
ENSG00000135108,23.24470212,18.41644291,20.86140062,8.744044365,14.33704788
ENSG00000167196,7.019543933,5.353825623,5.181024361,6.968268485,8.170385796
ENSG00000147364,7.780680804,6.678221393,9.55621404,5.935977091,11.05379847
ENSG00000143756,8.88396175,5.748114963,8.605154813,10.03580474,6.436733665
ENSG00000110429,9.000309225,5.895351433,6.329178227,4.244321683,8.236345479
ENSG00000118496,2.752013019,6.332363835,3.669203856,7.418546281,3.147385258
ENSG00000156804,6.614896567,1.949156385,18.98712586,4.395286673,10.41735524
ENSG00000165355,14.91377133,6.246937482,10.69483895,11.21434417,19.7442885
ENSG00000178974,21.41255751,7.713851072,7.410852978,20.00852907,15.31783587
ENSG00000153832,6.980243328,9.922440755,7.793204129,3.563357626,4.995365723
ENSG00000145868,6.261094998,7.790133078,9.161245317,11.27332481,11.10222293
ENSG00000151876,4.059735688,7.12026337,4.643692586,6.591015142,9.425945758
ENSG00000037637,5.759015757,7.416335076,6.626786889,11.1209435,5.649861668
ENSG00000132879,23.6626081,15.81377056,11.57303415,12.48059417,9.774269681
ENSG00000174013,4.342403786,2.694155236,4.430044681,4.094090718,2.566459322
ENSG00000100225,7.862194754,11.47663689,35.68904652,14.86428208,13.90637165
ENSG00000164117,4.132778215,11.34180575,6.482011022,11.7215343,12.2571099
ENSG00000112146,13.03504108,11.0480918,9.789272945,7.918161258,7.035109729
ENSG00000072803,15.44083587,20.47307807,17.54643444,24.32669003,18.14137939
ENSG00000119402,4.400454167,4.172106694,3.201473901,5.069055129,4.723390148
ENSG00000107829,9.225960753,8.291666375,8.870441151,10.40113121,10.02514889
ENSG00000109670,57.60707319,14.01732304,19.72384767,30.8480833,20.75010432
ENSG00000174989,4.504617725,3.30647078,3.699040875,7.430736046,6.053725177
ENSG00000119616,4.454142048,4.228502047,6.258942931,7.820880689,5.252284997
ENSG00000157107,9.731976182,6.568029108,9.246970492,17.42301943,20.52808922
ENSG00000137478,20.59880814,26.53623095,56.06755485,92.37505133,40.26479286
ENSG00000079459,20.08723755,42.9291966,40.7305417,19.77439965,30.76954222
ENSG00000160752,20.93795421,31.17135923,24.86234341,16.41085815,29.1301565
ENSG00000137714,6.851287372,5.548804796,5.300672144,12.98966426,7.608928031
ENSG00000066926,8.41978831,8.379880437,14.2053551,8.763433858,3.009110333
ENSG00000169018,10.99035896,6.122473905,7.776324796,9.195234931,23.60266996
ENSG00000145780,4.73677229,16.37448036,11.93884431,6.344536212,19.11200725
ENSG00000151422,13.33184042,18.10948566,12.31846874,23.90346338,14.99757202
ENSG00000101311,0.449141209,0.563346152,1.727900781,0.818135639,4.114225656
ENSG00000073712,2.838755672,38.92955841,10.92442057,3.787197048,24.18314831
ENSG00000149781,0.566961607,0.787932427,1.132891754,6.29714638,2.221670404
ENSG00000149557,34.481338,40.50992028,120.7378736,8.24073647,17.13240696
ENSG00000171055,15.55665743,14.69418199,17.84196078,22.64797577,28.29746615
ENSG00000153266,2.099840957,7.550523178,1.063806142,1.156998312,1.097950329
ENSG00000139132,4.113095863,20.01781118,6.910512487,54.08563934,10.56899352
ENSG00000154783,0.837306633,0.309919699,0.34372199,0.792164179,10.51588048
ENSG00000180263,1.984908842,19.11596471,1.87216191,2.887364048,19.04558254
ENSG00000113578,6.014903609,24.96108393,63.66696778,8.133970734,26.19005562
ENSG00000114279,143.8177193,21.87825093,40.30107168,39.84864075,20.38746091
ENSG00000129682,35.84615697,4.801702787,5.876370644,7.902135428,4.308049201
ENSG00000102466,240.3736827,52.51041862,81.77858848,90.93635501,23.84576425
ENSG00000138685,0.960538842,27.06577211,1.222552739,4.092407619,3.415497885
ENSG00000102678,11.57896281,4.141183918,1.927208692,2.342568975,1.450744825
ENSG00000174721,1.38211359,2.346270976,2.016499784,2.43515189,1.180015162
ENSG00000077782,2.10482938,8.816543932,2.336383843,1.744526579,6.012202962
ENSG00000111790,17.96256946,14.33734629,27.10927128,17.3552262,21.57054173
ENSG00000066468,3.999504817,64.59167705,62.86277352,2.698544691,3.656387567
ENSG00000068078,0.995076795,151.309636,1.51520481,3.228195749,3.339291595
ENSG00000127418,0.446883998,10.5360424,1.052412467,1.020097305,1.622639942
ENSG00000172456,2.641989037,13.62445767,4.347375754,4.717363702,5.24055721
ENSG00000091483,15.3879551,10.85301782,13.0607262,5.372854013,12.20056652
ENSG00000022267,46.75958778,29.10850272,10.85768306,8.130958759,11.32523025
ENSG00000135723,0.351321685,0.969502405,0.428767659,5.965062955,5.863429072
ENSG00000134775,9.165502727,9.002798395,2.743324134,3.522908223,3.162766895
ENSG00000172500,15.77749797,11.82525466,11.78376581,15.3393168,9.260059752
ENSG00000198855,1.217433631,3.196875743,2.118384218,2.927222939,1.698787259
ENSG00000112367,13.01374779,8.412270515,13.96284653,10.08733325,4.329719136
ENSG00000182263,4.70824015,14.74585838,8.953293397,1.912738728,3.229768543
ENSG00000132436,2.945380431,2.297023091,3.045659365,1.515098193,1.886715057
ENSG00000118407,1.55932309,1.316967075,1.043609125,1.034923575,4.336100427
ENSG00000168386,7.890646502,4.008044638,5.204436851,15.17516742,11.46024479
ENSG00000214253,26.22587614,17.84914821,74.79842987,19.00083968,36.86683133
ENSG00000179431,2.244378214,8.071145708,1.209442743,2.102505755,1.73432165
ENSG00000106080,3.58853983,4.421426888,3.862712825,2.232214085,3.764429776
ENSG00000119321,2.513050975,3.328053079,4.271251341,12.80015815,3.482898792
ENSG00000119782,15.44921595,2.512630799,4.412895454,6.905259594,9.56479091
ENSG00000173486,34.26461453,37.396327,35.01340268,34.70560346,40.76264667
ENSG00000100442,70.95321333,41.57121827,42.37564406,27.68982994,31.2376422
ENSG00000004478,11.05870363,6.806017183,11.32478229,9.855669256,6.004206569
ENSG00000096060,2.237031771,6.149170269,7.018899055,46.02675758,19.42826473
ENSG00000122642,3.825533345,23.32310562,2.817875668,2.60709176,18.69497818
ENSG00000106692,5.696740549,5.50540833,8.18077653,3.77450399,5.149527895
ENSG00000177731,2.219685827,3.536957406,4.033330536,5.046009103,7.351656669
ENSG00000196924,1.323199945,3.420165096,0.844193014,2.092844354,11.98754713
ENSG00000136068,2.641615095,0.898520727,4.085841082,1.309405545,14.63270834
ENSG00000132589,9.640969328,12.1341901,4.591898341,12.66233146,8.902688628
ENSG00000185070,35.95076756,39.15824083,11.8320109,13.13621663,21.51586459
ENSG00000125848,12.09926578,2.029799808,2.592697351,1.789715648,2.757799171
ENSG00000102755,2.098829122,0.737480971,1.565860659,28.2393957,233.649944
ENSG00000162769,7.039162837,5.772564979,7.929156646,17.24613161,7.090591708
ENSG00000248905,8.24270262,1.249669005,3.531035007,12.57527764,1.758296234
ENSG00000155816,27.07581505,66.71364738,10.03085672,12.42484187,7.238138912
ENSG00000157827,56.34390648,137.9788262,209.2728527,82.49620763,21.18266031
ENSG00000161791,1.28417121,1.545568777,2.295274825,30.82503818,16.58878864
ENSG00000102081,13.52654995,13.76969229,14.15474131,11.65734909,11.63394495
ENSG00000115414,2.344202056,4.875794066,2.821399408,2.261130217,82.75293877
ENSG00000167363,1.26619732,3.756900676,3.286328778,2.815230075,2.177164963
ENSG00000141560,5.831142671,4.960076692,8.660154838,8.86751332,4.664334697
ENSG00000187239,12.46758792,80.46604758,70.97422416,16.79476315,14.83248102
ENSG00000137942,29.65675033,17.47590706,4.004060917,18.38318211,15.90873478
ENSG00000109920,23.73883488,23.23356099,20.80485959,40.75897934,19.30121
ENSG00000102531,22.86468458,17.75446647,21.14810214,23.39185249,22.92127532
ENSG00000075420,1.839395101,9.835408398,2.643273323,8.366827257,13.54404673
ENSG00000115226,16.35086083,10.10660023,6.791890845,6.492389705,6.151777023
ENSG00000160097,9.158108549,3.822115236,1.566346833,3.43661673,5.680953225
ENSG00000052795,7.251210749,3.586218295,15.7033194,21.98136636,11.28633255
ENSG00000168522,6.914482447,7.776137921,20.37190814,8.405024316,13.1329428
ENSG00000086205,0.33052581,1.220599577,81.35539306,3.261183146,5.101318443
ENSG00000133393,14.32038525,10.62678716,15.06244045,12.4333578,13.50142773
ENSG00000170345,69.17171848,169.6016782,218.1196879,186.7168079,316.3887374
ENSG00000125740,10.17310538,11.34585017,38.05298064,26.60588447,110.3998984
ENSG00000075426,1.722797991,1.642183212,0.749831958,3.487130074,12.91308435
ENSG00000176165,42.48296824,65.16918466,8.322057503,12.38201259,6.025746966
ENSG00000065970,2.37981356,1.882625304,1.916341162,6.493771395,2.938748259
ENSG00000198815,21.6102455,20.74696743,20.83949461,22.61809895,18.54943426
ENSG00000141568,7.659566605,6.881664489,8.50639913,7.594965055,6.773196643
ENSG00000170802,6.022635273,16.74287244,51.83437146,11.6854788,11.900874
ENSG00000053254,7.90487914,13.79544031,8.784040459,35.11408065,23.03621123
ENSG00000150907,2.564815698,39.95053998,14.22464768,13.32702251,33.3562396
ENSG00000118689,13.11892386,19.9956696,15.30649634,27.25974312,22.15090034
ENSG00000114861,17.71141833,11.06568759,19.53621792,12.05868987,51.72943997
ENSG00000128573,5.713470354,1.041501943,2.007985814,16.43143967,6.405664329
ENSG00000110074,9.58604321,9.610768551,7.281667344,6.768658057,10.02939093
ENSG00000100350,4.900977321,7.299665422,3.944696651,2.656559631,2.530796693
ENSG00000148690,6.949846248,7.189002032,8.357169313,5.855186869,9.784028647
ENSG00000138759,6.180005442,0.916439157,1.154490496,1.627755771,3.812347332
ENSG00000181274,1.515113038,1.97441625,1.252375827,5.212220728,1.735787971
ENSG00000164946,2.853328654,0.876249572,0.6095443,1.045490116,1.285557761
ENSG00000150893,0.385892388,5.898260968,0.728608803,0.655533968,0.728962571
ENSG00000172159,4.526822668,2.22049466,2.133860363,4.231055718,25.34911603
