assay,specimenID,platform,platformLocation,RIN,rnaBatch,libraryBatch,sequencingBatch,libraryPrep,libraryPreparationMethod,libraryType,sampleBarcode,readLength,isStranded,readStrandOrigin,runType,totalReads,validBarcodeReads,numberCells,medianGenes,medianUMIs,dataContributionBatch
scrnaSeq,200317-B27-A_R3948425,Illumina NovaSeq 6000,NYGC,NA,200317-B27-A,200317-B27-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R4619330,HiSeqX,Broad,NA,200317-B27-A,200317-B27-A,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R4619330,Illumina NovaSeq 6000,NYGC,NA,200317-B27-A,200317-B27-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R6268135,HiSeqX,Broad,NA,200317-B27-A,200317-B27-A,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R6268135,Illumina NovaSeq 6000,NYGC,NA,200317-B27-A,200317-B27-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R6557859,HiSeqX,Broad,NA,200317-B27-A,200317-B27-A,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R6557859,Illumina NovaSeq 6000,NYGC,NA,200317-B27-A,200317-B27-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R7143693,HiSeqX,Broad,NA,200317-B27-A,200317-B27-A,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R7143693,Illumina NovaSeq 6000,NYGC,NA,200317-B27-A,200317-B27-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R7738727,HiSeqX,Broad,NA,200317-B27-A,200317-B27-A,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R7738727,Illumina NovaSeq 6000,NYGC,NA,200317-B27-A,200317-B27-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R8971831,HiSeqX,Broad,NA,200317-B27-A,200317-B27-A,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R8971831,Illumina NovaSeq 6000,NYGC,NA,200317-B27-A,200317-B27-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R9904978,HiSeqX,Broad,NA,200317-B27-A,200317-B27-A,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-A_R9904978,Illumina NovaSeq 6000,NYGC,NA,200317-B27-A,200317-B27-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R3948425,HiSeqX,Broad,NA,200317-B27-B,200317-B27-B,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R3948425,Illumina NovaSeq 6000,NYGC,NA,200317-B27-B,200317-B27-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R4619330,HiSeqX,Broad,NA,200317-B27-B,200317-B27-B,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R4619330,Illumina NovaSeq 6000,NYGC,NA,200317-B27-B,200317-B27-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R6268135,HiSeqX,Broad,NA,200317-B27-B,200317-B27-B,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R6268135,Illumina NovaSeq 6000,NYGC,NA,200317-B27-B,200317-B27-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R6557859,HiSeqX,Broad,NA,200317-B27-B,200317-B27-B,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R6557859,Illumina NovaSeq 6000,NYGC,NA,200317-B27-B,200317-B27-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R7143693,HiSeqX,Broad,NA,200317-B27-B,200317-B27-B,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R7143693,Illumina NovaSeq 6000,NYGC,NA,200317-B27-B,200317-B27-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R7738727,HiSeqX,Broad,NA,200317-B27-B,200317-B27-B,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R7738727,Illumina NovaSeq 6000,NYGC,NA,200317-B27-B,200317-B27-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R8971831,HiSeqX,Broad,NA,200317-B27-B,200317-B27-B,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R8971831,Illumina NovaSeq 6000,NYGC,NA,200317-B27-B,200317-B27-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R9904978,HiSeqX,Broad,NA,200317-B27-B,200317-B27-B,H55W2CCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200317-B27-B_R9904978,Illumina NovaSeq 6000,NYGC,NA,200317-B27-B,200317-B27-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R2645096,HiSeqX,Broad,NA,200701-B28-A,200701-B28-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R2645096,Illumina NovaSeq 6000,NYGC,NA,200701-B28-A,200701-B28-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R3328752,HiSeqX,Broad,NA,200701-B28-A,200701-B28-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R3328752,Illumina NovaSeq 6000,NYGC,NA,200701-B28-A,200701-B28-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R3739042,HiSeqX,Broad,NA,200701-B28-A,200701-B28-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R3739042,Illumina NovaSeq 6000,NYGC,NA,200701-B28-A,200701-B28-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R4602424,HiSeqX,Broad,NA,200701-B28-A,200701-B28-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R4602424,Illumina NovaSeq 6000,NYGC,NA,200701-B28-A,200701-B28-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R7791442,HiSeqX,Broad,NA,200701-B28-A,200701-B28-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R7791442,Illumina NovaSeq 6000,NYGC,NA,200701-B28-A,200701-B28-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R7796947,HiSeqX,Broad,NA,200701-B28-A,200701-B28-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R7796947,Illumina NovaSeq 6000,NYGC,NA,200701-B28-A,200701-B28-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R7978618,HiSeqX,Broad,NA,200701-B28-A,200701-B28-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R7978618,Illumina NovaSeq 6000,NYGC,NA,200701-B28-A,200701-B28-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R9072353,HiSeqX,Broad,NA,200701-B28-A,200701-B28-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-A_R9072353,Illumina NovaSeq 6000,NYGC,NA,200701-B28-A,200701-B28-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R2645096,HiSeqX,Broad,NA,200701-B28-B,200701-B28-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R2645096,Illumina NovaSeq 6000,NYGC,NA,200701-B28-B,200701-B28-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R3328752,HiSeqX,Broad,NA,200701-B28-B,200701-B28-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R3328752,Illumina NovaSeq 6000,NYGC,NA,200701-B28-B,200701-B28-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R3739042,HiSeqX,Broad,NA,200701-B28-B,200701-B28-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R3739042,Illumina NovaSeq 6000,NYGC,NA,200701-B28-B,200701-B28-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R4602424,HiSeqX,Broad,NA,200701-B28-B,200701-B28-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R4602424,Illumina NovaSeq 6000,NYGC,NA,200701-B28-B,200701-B28-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R7791442,HiSeqX,Broad,NA,200701-B28-B,200701-B28-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R7791442,Illumina NovaSeq 6000,NYGC,NA,200701-B28-B,200701-B28-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R7796947,HiSeqX,Broad,NA,200701-B28-B,200701-B28-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R7796947,Illumina NovaSeq 6000,NYGC,NA,200701-B28-B,200701-B28-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R7978618,HiSeqX,Broad,NA,200701-B28-B,200701-B28-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R7978618,Illumina NovaSeq 6000,NYGC,NA,200701-B28-B,200701-B28-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R9072353,HiSeqX,Broad,NA,200701-B28-B,200701-B28-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200701-B28-B_R9072353,Illumina NovaSeq 6000,NYGC,NA,200701-B28-B,200701-B28-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R1476204,HiSeqX,Broad,NA,200702-B29-A,200702-B29-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R1476204,Illumina NovaSeq 6000,NYGC,NA,200702-B29-A,200702-B29-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R4053976,HiSeqX,Broad,NA,200702-B29-A,200702-B29-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R4053976,Illumina NovaSeq 6000,NYGC,NA,200702-B29-A,200702-B29-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R6114572,HiSeqX,Broad,NA,200702-B29-A,200702-B29-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R6114572,Illumina NovaSeq 6000,NYGC,NA,200702-B29-A,200702-B29-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R6346298,HiSeqX,Broad,NA,200702-B29-A,200702-B29-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R6346298,Illumina NovaSeq 6000,NYGC,NA,200702-B29-A,200702-B29-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R6743664,HiSeqX,Broad,NA,200702-B29-A,200702-B29-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R6743664,Illumina NovaSeq 6000,NYGC,NA,200702-B29-A,200702-B29-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R7334123,HiSeqX,Broad,NA,200702-B29-A,200702-B29-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R7334123,Illumina NovaSeq 6000,NYGC,NA,200702-B29-A,200702-B29-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R8451530,HiSeqX,Broad,NA,200702-B29-A,200702-B29-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R8451530,Illumina NovaSeq 6000,NYGC,NA,200702-B29-A,200702-B29-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R8626395,HiSeqX,Broad,NA,200702-B29-A,200702-B29-A,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-A_R8626395,Illumina NovaSeq 6000,NYGC,NA,200702-B29-A,200702-B29-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R1476204,HiSeqX,Broad,NA,200702-B29-B,200702-B29-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R1476204,Illumina NovaSeq 6000,NYGC,NA,200702-B29-B,200702-B29-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R4053976,HiSeqX,Broad,NA,200702-B29-B,200702-B29-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R4053976,Illumina NovaSeq 6000,NYGC,NA,200702-B29-B,200702-B29-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R6114572,HiSeqX,Broad,NA,200702-B29-B,200702-B29-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R6114572,Illumina NovaSeq 6000,NYGC,NA,200702-B29-B,200702-B29-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R6346298,HiSeqX,Broad,NA,200702-B29-B,200702-B29-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R6346298,Illumina NovaSeq 6000,NYGC,NA,200702-B29-B,200702-B29-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R6743664,HiSeqX,Broad,NA,200702-B29-B,200702-B29-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R6743664,Illumina NovaSeq 6000,NYGC,NA,200702-B29-B,200702-B29-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R7334123,HiSeqX,Broad,NA,200702-B29-B,200702-B29-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R7334123,Illumina NovaSeq 6000,NYGC,NA,200702-B29-B,200702-B29-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R8451530,HiSeqX,Broad,NA,200702-B29-B,200702-B29-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R8451530,Illumina NovaSeq 6000,NYGC,NA,200702-B29-B,200702-B29-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R8626395,HiSeqX,Broad,NA,200702-B29-B,200702-B29-B,H57GWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200702-B29-B_R8626395,Illumina NovaSeq 6000,NYGC,NA,200702-B29-B,200702-B29-B,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R1531359,HiSeqX,Broad,NA,200707-B30-A,200707-B30-A,H57CWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R1531359,Illumina NovaSeq 6000,NYGC,NA,200707-B30-A,200707-B30-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R3408213,HiSeqX,Broad,NA,200707-B30-A,200707-B30-A,H57CWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R3408213,Illumina NovaSeq 6000,NYGC,NA,200707-B30-A,200707-B30-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R5907586,HiSeqX,Broad,NA,200707-B30-A,200707-B30-A,H57CWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R5907586,Illumina NovaSeq 6000,NYGC,NA,200707-B30-A,200707-B30-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R7483736,HiSeqX,Broad,NA,200707-B30-A,200707-B30-A,H57CWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R7483736,Illumina NovaSeq 6000,NYGC,NA,200707-B30-A,200707-B30-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R7851092,HiSeqX,Broad,NA,200707-B30-A,200707-B30-A,H57CWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R7851092,Illumina NovaSeq 6000,NYGC,NA,200707-B30-A,200707-B30-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R7995082,HiSeqX,Broad,NA,200707-B30-A,200707-B30-A,H57CWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R7995082,Illumina NovaSeq 6000,NYGC,NA,200707-B30-A,200707-B30-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R8293796,HiSeqX,Broad,NA,200707-B30-A,200707-B30-A,H57CWCCX2,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
scrnaSeq,200707-B30-A_R8293796,Illumina NovaSeq 6000,NYGC,NA,200707-B30-A,200707-B30-A,HGCTLDSXY,polyAselection,10x,cDNA,NA,NA,TRUE,forward,pairedEnd,NA,NA,NA,NA,NA,DLPFC Experiment 2
